Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.38822970924362926,0.5945143266609779,0.45331716233922636,-0.3416232279777035,-0.34088373544103756,0.021296574039259497,0.026743384037522827,0.02615228765224128,0.001946383664953225,0.02534408804899282,1.669418388945704,0.41167478947611247,-0.3342144366146834,-0.15192070179482145,-0.20228737679715617,0.5924841634401669,0.5918204884653541,0.5905327374516459,0.7158941713073188,-0.27943188999094004,-0.025697403948462753,0.2426362477091729,0.6089530075065125,-0.02628986013703308,0.0058746240712103685,0.01714129554475861,0.016790833434669,-0.00473017996550745,0.35268387893153696,-0.013720526325201588,-0.03902137012958815,-0.7324625606755322,-0.012110763138731776,-0.03423674399066032,-0.024135593793214453,-0.02622612512084501,0.1981851002337037,-0.1981851002337078,0.04608460195309937,-0.2092599772758699,0.052514158358035905,0.2342324565346997,0.6499546831554223,-0.05680438410240584,0.3490882226548057,-0.045966544355205724,-0.038332749910604196,-0.6617258262926868,-0.40712274864115544,0.15264045482640146,-0.017023930423422148,-0.0819546750020486,-0.03822196999352498,-0.7764170647380204,0.16537717143596165,-0.3228931052654791,-0.26618899849861133,-0.020936642838745006,-0.07281797475421863,0.592118145245937,-0.34713428643749245,-0.013288757035907076,-0.09588651819486778,0.7677564822970021,-0.2259646990520777,0.01756003116216531,-0.09497948473345497,0.3679861031701398,0.004901588950158395,-0.44194353912742473,2.918921455538562,2.1976091153327086,-0.009053606596149755,0.9930626669925099,0.0009001780486577384,-0.012110765063689306,0.7677564822970021,0.01756003116216531,-0.24126789921893363,-1.6049308033826704,-0.5590091042603578,-0.42529701673952364,-0.9354385960116502,0.3235601367351824,-0.034272008223089546,0.6510435705804654,-0.04949071854113736,-0.009048237085772433,-0.34170828888842,0.18408642523069554,-0.05597386544333291,-0.04588538443010083,-0.004204047263220029,0.0,-0.3496694616623681
0,-2.249240858720364,-2.12057061756095,-2.206522980827661,-0.23479333610690845,-0.23521998510874165,0.014803795158514125,-0.00722882208770456,-0.002223791927459578,-0.050647594238756984,-0.006793255191057802,-0.6163336830536899,2.7595434570523567,-0.29373930287314465,-0.15192070179511705,-0.829388169244788,-1.0520648332167375,-1.048614087896403,-1.0495773057433142,-1.8339017467239747,-0.1790089973583168,-0.02569740439486168,-0.5821155259345936,-1.6543772678725381,-0.028809791906283883,-0.011059511959005595,-0.16455282259755802,-0.16424454820347273,-0.030394363525201345,-0.1304903899949285,-0.013720526326164561,-0.20244206580212856,0.12145991766168542,-0.012110763175273978,-0.034236743997562505,-0.050160792524722324,-0.026226125051923673,1.5630006400261034,-1.5630006400261063,-0.10301818252280213,0.42233852945418593,0.0014169628511319665,-0.5806034682871145,-1.737559962036621,0.7595122805140717,0.21567335219972333,-0.0459665443560589,-0.038332749900607394,-0.6617258262927881,-0.4071227486419127,0.5220312325575592,-0.017023930436387547,-0.2979468910114663,-0.03822196998589279,-1.157941905103799,0.33406921835780795,0.138825319216102,-0.5605816312115556,-0.020936642849056372,-0.07281797475900967,1.7092631071279447,-0.2985445705247915,-0.3313915851286599,-0.09588651819241693,0.45335734181993786,-0.38406552322633053,0.6428538592119514,-0.09497948472505185,-1.078673723362398,-0.038867066113285255,2.021437933596687,-0.4239188608935855,-0.6411643234712214,-0.010552153180741585,0.10822971489645536,0.0043491752452193295,-0.012110764354422677,0.45335734181993786,0.6428538592119514,0.13987494084400895,-0.18376102369064948,-0.09426172536554335,-0.2011302806209194,-0.11922919030036704,0.5959162094785233,-0.034272008223089546,-2.1351200585037433,-0.049490718545943696,-0.023034302697319355,-0.23493331813184584,-0.7316062312637089,0.5260052262075694,-0.05119792930144741,-0.034895214706956036,0.0,-0.6011460726197084
0,-0.21751284581115304,-0.05102453553622009,-0.250758169675536,-0.5769894837726369,-0.5764968561416614,0.017601641051054173,0.01665922918135991,0.017641378493605777,-0.009377885764301375,0.01581248194163829,1.1813794330323075,-0.7507126492255691,-0.2179099768853342,-0.1519207017956713,1.076735426891149,-0.4058567854129398,-0.40402275781410596,-0.4051134975193441,-0.02033452743302231,0.3954099485004354,-0.025697401762102588,0.1901785377247418,0.023256707558883604,-0.025168582086015197,0.006396532896310128,0.019145144601253335,0.01878643372266996,-0.004598266042186081,-1.6517990881576856,-0.013720526325394403,-0.028938651985911928,0.9623556985387625,-0.012110763097860728,-0.034236743989362495,0.00700931616419589,-0.026226125044824126,1.640942036916469,-1.6409420369164716,0.883510238917331,0.18074197115510549,-0.02708147299909607,0.1961286183235861,0.047809085178600476,1.773824450504977,3.254567623676671,-0.04596654435432338,-0.03833274991658362,-0.6617258262927458,-0.40712274862076175,3.494747491441633,-0.0170239300386959,-0.07988114972837106,-0.038221969996833374,0.13734266258128966,1.9170692823850748,1.909731602570685,-0.33145438326869797,-0.020936642837255295,-0.07281797475784989,2.362432046237701,-0.17630902318066669,-0.0064551440657387455,-0.0958865181899683,1.1339145737977638,0.45546504404037913,0.8875264564251782,-0.09497948473345497,0.03403956578612915,-0.02094440261213885,0.11071144154092909,-0.3981119918547863,1.2671551907142915,-0.008375631084105963,-0.20146181833716373,0.004538495885002351,-0.01211076533834301,1.1339145737977638,0.8875264564251782,-0.24126789921893363,-0.04429761859552551,-0.0659923942886075,0.28018133433248077,0.026881193876628438,0.10996794414421855,-0.034272008223089546,0.014292074140989666,-0.049490718542671036,-0.008161104696507717,-0.576892126776649,0.09809486574388464,0.5859523213823288,-0.04046736067614978,0.02260946690636913,0.0,-0.610064221429854
0,1.2454277281341555,1.152818207480179,1.1217541133507891,0.5304662080509557,0.5240251886499224,0.03042732190432247,0.03696729796950901,0.03266231940468229,0.00025748688588473213,0.03330369872404381,-0.6163336830536891,-0.7507126492255162,1.3084260276403676,0.5869926376632848,0.4656954230742995,0.19870113430972614,0.19902264669645287,0.19781260431516273,0.7699032264272733,0.8292368446734736,-0.025697404422359384,0.6943554170193472,0.7020287761028432,-0.02618388169814012,0.004797981966483603,0.016770520979218217,0.01642158514853803,-0.004746998990691273,0.14215794747071986,-0.01372052632564602,-0.042812472151565875,0.40714886885708584,-0.012110762852934276,-0.03423674397756988,-0.03358267998381772,-0.02622612514677919,-1.0309339068431096,1.0309339068431067,-0.10214987005308511,-0.30808244668809154,0.00116697657174892,0.658357486468919,0.7614177617068552,-0.22714688593293084,0.2601449756847542,-0.04596654435375459,-0.03833274991920858,-0.40462308198867036,-0.4071227486420794,-0.1815702488351238,-0.017023930508439054,-5.042669130286288e-05,-0.03822196998441603,0.21336017312704766,-0.5807529271443299,-0.3948443520425382,-0.44672836663495635,-0.020936642816384753,-0.07281797474896808,-0.8067047549910072,1.5549559588104849,-0.011751220325138333,-0.09588651816968873,0.15693074872995222,0.0017549375198620443,-0.2659046051227401,-0.09497948473345497,0.6808931944873644,-0.0034029107631753375,0.34540305792698833,2.8338438653006275,1.1545524864611072,-0.005086188952861469,0.47917891404441665,0.004195369780941744,-0.012110763467206924,0.15693074872995222,-0.2659046051227401,-0.24126789921893363,-0.24510214520610282,-0.1539608467227696,1.7651534834109652,-0.12152954051370866,-0.4445249159462141,-0.034272008223089546,1.2625474442194793,-0.04949071854762139,-0.006575687887525893,0.5304602468962352,0.224509718866201,-0.274999314942635,-0.047846985076856786,-0.014973642539851083,0.0,0.3873244625694244
0,-0.8361093542888532,-0.6899169229617583,-0.7357878428412608,0.17592716451170767,0.1478111098458032,0.023250625138821028,0.01081084939272145,0.013227959908484481,-0.034906210156444226,0.011483959307503866,-0.6163336830536917,2.948142743464219,-0.4932590619007517,-0.15192070179244746,-0.829388169244788,-0.45760391424097846,-0.45564042291835255,-0.4567209509122794,-0.6115915519040449,-0.4561761810244202,-0.02569740445131974,0.08526311775595116,-0.6350840947078522,-0.022257445955906972,0.008559664441876072,-0.027836992061682452,-0.02800230276003825,-0.010668285222054168,-0.29615013934114526,-0.013720526325737836,-0.07967488968477948,-0.43374691201994303,-0.012110762801550318,-0.03423674396541519,-0.1322894934398731,-0.02622612513478957,-0.3636658327457545,0.363665832745754,-0.09532783829441234,-0.1703215893976422,0.0849123801667191,0.08914476488476838,-0.6623699581634704,0.10720306600721123,0.3639120971498195,-0.04596654435570159,-0.03833274990557748,-0.6617258262927939,-0.4071227486419915,0.03830521410009016,-0.017023930428733014,-0.02320479224750593,-0.038221969982148135,1.120808922626521,1.1120511021876347,0.8533826609419083,-0.47525485766710746,-0.02093664278650682,-0.0728179747535733,-0.3390302496412292,-0.5237773565318594,-0.02905418222670723,-0.09588651818483737,-0.12852256291274233,0.33869755811528746,-0.17685547822243447,-0.09497948473060835,-0.23723557928044267,-0.029032665764144303,1.7546346904013186,-0.42391886089357966,-0.6411643234712158,-0.002764341454286917,0.2103258247536924,0.0018211884448701729,-0.012110763902217509,-0.12852256291274233,-0.17685547822243447,-0.16012207646119708,-1.3978805526622748,-0.6175189721188469,-0.7679464422635258,-0.7049510991321116,-0.4988106904625495,-0.034272008223089546,-0.6503353553957804,-0.049490718548731015,0.00791649563759901,0.17604232898427016,-0.09231968595985127,-0.17374158149704166,-0.06368736834460208,-0.13192429342837628,0.0,-0.13638823779720533
0,-1.1654919107510002,-1.0571346540958215,-1.166925330099693,1.2348625070394612,1.1967794699994558,0.012450051788656784,0.005897780342312719,0.00803908165877141,-0.018471945344149216,0.0025722950608049466,-0.6163336830535603,-0.7507126492253453,-0.272566179383034,-0.151920701797879,-0.829388169244788,-0.6519711786194873,-0.6495214089196911,-0.650563580729668,-0.7764612991123216,-0.3015249263700943,-0.025697404816980723,-0.6200016498122192,-0.6441646574977334,-0.02913819422927513,-0.011328672485207938,-0.04945856504156822,-0.04953487135638323,-0.02253855960884709,0.1559629265829046,-0.013720526325846265,-0.12073171796585547,-0.1718653734241305,-0.012110762790850011,-0.03423674397126943,-0.03370457787017696,-0.026226125148690813,-1.1593409563962973,1.1593409563962933,-0.1205316202652746,-0.30808244668809154,-0.04943024637638081,-0.6175348807070943,-0.6692292245358686,-0.28034120911372223,-0.11045188669048557,-0.04596654435211387,-0.03833274992416867,0.7854393212874824,-0.40712274864219455,-0.36186812844199695,-0.017023930564063424,-0.2944910155553348,-0.03822196998372988,0.5351462362987712,-0.36552706211419245,-0.04320211373469923,0.25375274642024315,-0.020936642810192887,-0.07281797473027098,-0.762032750250802,-0.262558337528135,-0.012592432956376347,-0.09588651816523325,0.8472756378015956,0.0737229570197773,-0.26404560795494225,-0.09497948473345497,-0.33942517094556557,-0.029779852624521135,2.7604849929134065,-0.42391886089357445,-0.36084285446200876,-0.0019285402263038878,-0.8412641067758055,-0.0009935571678724609,-0.012110761909273975,0.8472756378015956,-0.26404560795494225,-0.24126789921893363,-1.8594380701451747,-1.3795449534473687,-0.3762986625220707,-0.7867703120808124,-0.5088766201835111,-0.034272008223089546,-0.9138921187160525,-0.049490718550265614,-0.010212167445618488,1.234945928516693,-0.12170379604636877,-0.29115031019774446,-0.047869575456818816,-0.015101316850080053,0.0,0.5671378762143356
0,-0.4914627281369874,-0.21469397678826876,-0.41851932903214795,0.48833011524140174,0.48994010789759096,0.024343117344411736,0.021464791250366794,0.02255262303623532,-0.016111820357973664,0.01986424481656428,-0.6163336830536674,-0.7507126492255057,1.1354957725305492,-0.151920701796595,-0.829388169244788,-0.48032216592159344,-0.47830183686657096,-0.47937788167016593,-0.35575918554640323,-0.020340826998716498,-0.025697404986939947,-0.3431415137833972,-0.35812692961632137,-0.02856905076114103,0.0019925852629333897,0.00867805363561217,0.008362430139234009,-0.006275221791938327,0.5770147895045388,-0.01372052632554896,-0.04668423591874013,0.27463591193473325,-0.01211076176395791,-0.03423674385885583,-0.028097275098946207,-0.026226125146611313,-1.0197193173624812,1.0197193173624692,-0.11971665122373115,-0.19655521227150016,-0.04943024637638081,-0.3461183100650146,-0.36619663515532547,-0.5311288121629313,-0.8219978624509462,-0.04596654435064815,-0.03833274992683026,0.7454113491203673,-0.40712274864222997,-0.6037311376707315,-0.017023930535573942,-0.15314570939875663,-0.03822196993946304,1.394553031407994,0.7446284255622427,0.3433143148283265,1.5217644209646093,-0.0209366426043135,-0.07281797460127078,-1.3786748651332668,0.36385913850371204,-0.033886081583574,-0.09588651817029052,-2.0888324377048413,0.3107847521450863,-0.3358303531232047,-0.09497948472141092,-0.025513355670522396,-0.021628188827051927,-0.23734641508999718,-0.4239188608934716,-0.6411643234711303,0.020352593502709248,-0.8412641067756274,-0.004064455149945304,-0.012110761597967692,-2.0888324377048413,-0.3358303531232047,0.005887112892817884,-1.261930566563904,-0.8277054087496597,0.3796379693948662,-0.5545997647899317,-0.8456641223140137,-0.034272008223089546,-0.10320306707015436,-0.04949071854998861,0.0584941907125622,0.4881999467613202,0.005575980307031844,-0.2735887131849247,-0.04656768041280807,-0.007880293491185106,0.0,0.37392917434642575
0,1.5595462149066,1.339750310433034,1.2269307987505236,-0.46888274060460444,-0.468276724752932,0.02250453290077109,0.025087776523849806,0.023356803429156494,-0.004332847949692607,0.022465786553209362,0.11572475081634694,-0.22725340530693108,-0.02695794689790271,-0.151920701797879,0.9416787952231465,1.9732490155834208,1.9691308695396201,1.9675706401801898,2.341850988602653,1.1947761738563139,-0.025697401218876627,2.4604316531610984,2.554463585239553,-0.013953184824314777,0.02029987763595733,0.038662884372147925,0.038223829459481835,-0.0012832691500344999,-1.9009789611325842,-0.013720526324738358,0.07535698449223208,0.42556592388699693,-0.012110763014600725,-0.03423674397896969,-0.03370457787017696,-0.026226125119566984,0.24136126973410918,-0.24136126973411304,1.3116623745830556,-0.3071210050120944,-0.038930822642081565,2.4246169407768785,2.6494308307090133,0.4366257554976157,2.9432662592814753,-0.04596654435327331,-0.03833274992098742,-0.6617258262927502,-0.4071227486254521,1.3927380657810007,-0.01702392865705285,2.105268901195678,-0.0382219699948541,0.5002822067106654,1.1285251537831003,1.0190106181482355,0.02851258209940156,-0.02093664282391846,-0.07281797475114965,0.6984402345376908,0.07616547967538688,-0.020062330891673343,-0.09588651818782554,0.8836938215797836,0.24056034284257666,0.04130446268320779,5.9727602822361066,0.6722122450942788,0.05582700056821348,-0.7146162647974366,-0.17435792952901774,-0.45507353854756816,-0.007274709231535791,0.44514687742533765,0.004289039522448799,-0.012110765330148977,0.8836938215797836,0.04130446268320779,-0.23910504128130589,-0.27810983910873105,-0.1287636243579786,0.6190522531685005,-0.15837314621398849,-0.1674848197420852,-0.034272008223089546,1.1197347850979857,-0.04949071853790719,0.03576066204061162,-0.4689637658862837,0.29210380300878525,-0.04519189387430337,-0.047869522776732884,-0.015101018890089786,0.0,-0.36197933357409634
0,2.966250742626667,2.4139867954021224,2.4273357783954443,0.5138671411865618,0.5547017613270117,0.036058541891165294,0.0385584012943392,0.03260487794801532,-0.010243986676613845,0.03304907974553492,-0.6163336830537091,1.2622960608438993,0.8419279533492144,-0.151920701797879,0.8869261067090909,0.7868514278186449,0.7857014744666619,0.7843753672690039,2.1712960776975496,1.3695120070371285,-0.02569740355413394,3.124895979630297,2.3092883899126213,-0.022962660506076888,0.008448061296931583,0.02310493364121331,0.022729922441520962,-0.00376193176859617,0.9462979807554803,-0.013720526325178197,0.02518537900934834,0.4790203031201248,-0.012110762707383874,-0.03423674397386763,-0.03370457787017696,-0.026226125140757305,-0.6687026666188314,0.668702666618822,-0.0794275453335682,-0.30808244668809154,-0.04943024637638081,3.1465381216531694,2.50465131549166,0.0654721697500225,1.594293680235608,-0.0459665443451499,-0.03833274993156051,1.2965657351137214,-0.4071227486417839,0.3857084455377273,-0.017023930482443748,0.19831682449175136,-0.03822196999119052,1.6220495191381978,0.08947577954263558,1.3243528900731067,1.2731423171983112,-0.02093664281492552,-0.07281797471837613,-0.37169108644809484,1.1380877528674442,-0.006401002022329513,-0.09588651814931037,0.5080831227745004,0.43055758105509623,-0.19702057272599255,-0.09497948473345497,1.1692564233381006,0.006593672521845444,0.490061212032403,-0.4239188608935877,0.9975013463185082,-0.003445925339619697,-0.8412641067758088,0.007302578837780919,-0.012110764232382311,0.5080831227745004,-0.19702057272599255,-0.24126789921893363,1.7024727561571114,0.854084738793533,1.834696286613608,0.7750388215837478,-0.575994359421638,-0.034272008223089546,2.166545720995708,-0.049490718548563406,-0.0032073137713503562,0.5137228319630286,0.4043408613102743,-0.2241389651006722,-0.047869575456818816,-0.015101316850080053,0.0,0.045769134937185964
0,0.35207796524169394,0.3220088610230303,0.32901744323044335,-0.3803543839946158,-0.3702821175899363,0.020959056122044194,0.022281844309065706,0.021815457676011996,-0.006216617434150507,0.022000830157660734,1.558219639497082,0.407825824447299,-0.16315529474348547,-0.1519207017960962,0.5606000831653285,0.32996214401987306,0.32995526061941993,0.3287193153606571,0.13885005607839612,0.03991290858086626,-0.02569740428721109,0.000747918336615683,0.22075894823888928,-0.017628412415092703,0.018123616308502007,0.05275023485994496,0.05225318990432243,0.003281282380368778,-1.9009789611325676,-0.013720526323623892,0.0405111105876523,0.03790937533098876,-0.012110763096455259,-0.03423674399012997,-0.03154089038777716,-0.026226125139961247,-0.6249657676443819,0.6249657676443755,-0.0692280842984797,-0.24119357580032266,-0.04943024637638081,0.0050232143725763454,0.05515829914901463,-0.18883490647752055,0.9568670769501932,-0.045966544353995234,-0.038332749918172586,-0.6617258262927471,-0.4071227486419048,0.12185789001547223,-0.017023930097287473,0.21179473877075636,-0.03822196996442369,-0.578858445690489,-0.5623262976628506,-0.6702806148260682,-0.6386906342389772,-0.02093664284057638,-0.07281797475738645,-0.1305849956474251,-0.09983464806410913,0.005004263880469752,-0.09588651818723225,1.0832586232848773,-0.1914371894901191,-0.16246535130093487,-0.09497948473345497,0.17045220456849994,-0.008502438684778254,-0.4577330055020557,2.2666599303810617,1.1456627992832242,-0.00828262897874969,-0.7674145873124478,0.004569601592627063,-0.012110764397020775,1.0832586232848773,-0.16246535130093487,-0.24126789921893363,-0.09185689303473013,-0.060392233237381035,-0.057471720197727005,-0.05423729444087935,0.1037733156298213,-0.034272008223089546,0.23309298909798656,-0.04949071854677743,-0.013205944732504606,-0.3802262340341417,0.06787595793862393,-0.21739977975162272,-0.04748136843459317,-0.012919107698548116,0.0,0.01535544974454083
0,0.29102168648284976,0.3909660367789761,0.3012021214718424,-0.6518980932119277,-0.6514840337968681,0.01775263590874632,0.017798803184324766,0.018694471865281077,-0.007429158711411834,0.01705236566294951,0.48947610312977075,0.24232032820831778,-0.5020237502291729,-0.1519207017681717,0.2656656010362934,1.0329658210251633,1.031200125572218,1.0298254504792987,0.9205600643934502,-1.3860921668027417,-0.02569739928701651,0.7905278853240961,0.8473177807410269,-0.025642214121568706,0.0039828413486872076,0.02425266839192012,0.023872932585741,-0.0035541673393946673,1.3846060675673455,-0.013720526325273293,-0.009095862679149658,-1.3923321665026296,-0.012110763104457065,-0.03423674398540017,-0.016882669556563746,-0.02622612508022436,1.1716114671521878,-1.1716114671521907,-0.046982886908741354,-0.2088479308432476,0.07786276708797414,0.8002210071932774,0.9299597354285911,1.2009547734514985,4.455301457772451,-0.04596654435341915,-0.03833274992049441,-0.6617258262924904,-0.40712274863957915,3.1517417692627103,-0.01702392908138485,0.27503725961830067,-0.03822196998276226,-0.11629922193525116,1.7788005449902582,1.255628106407049,-0.6691982822926025,-0.020936642832910142,-0.07281797475995759,1.8252554723350045,-0.5867049570812958,-0.02431936045426351,-0.09588651819424833,1.1010923002512278,0.16053768608323676,0.49173213761070694,-0.09497948473345497,0.24364878499708117,-0.009842926147055536,-0.25767498268544126,1.3733452328827465,0.9382367651326218,-0.008940765206181133,-0.6176736261885002,0.0038224399750039213,-0.012110764951928957,1.1010923002512278,0.49173213761070694,-0.24126789921893363,-0.8903885587809476,-0.2575382358035369,-1.21447669978702,-0.7054884403663335,0.1397603928804107,-0.034272008223089546,0.35131534127205116,-0.049490718350832144,0.0032899032644383088,-0.651910754782892,0.17932374441999946,0.2870005210781067,-0.04462426862724817,0.0024041220171845956,0.0,-0.549958797485089
0,0.3432408722634336,0.2580365413458415,0.21427924097618462,-0.29608219837544886,-0.2952949399347886,0.016260451432782996,0.02758193849250556,0.02505132640001154,0.015933913399765846,0.0241263451084512,-0.6163336830537007,-0.050201013981509376,0.6121749435706126,-0.151920701797879,0.9387586518357287,-0.4942055419486282,-0.49215047872380785,-0.4932237837999779,-0.06013067331087692,0.1503780904767638,-0.025697404709915186,-0.4742857887444178,-0.028956528482969354,-0.0349918675084284,-0.005398387721725056,0.0054264856758500695,0.005124247135417011,-0.00663633615692334,-0.2892476497850529,-0.013720526325333628,-0.13605744954426316,0.7220355902218502,-0.012110762664657607,-0.03423674392484604,-0.03361315445539024,-0.026226125147396542,-1.0713064289733696,1.0713064289733751,0.8465353404627801,-0.30808244668809154,-0.04943024637638081,-0.4736196148482788,-0.01098462658481012,-0.22724744230941563,-0.05115638871045111,-0.04596654435688291,-0.03833274988027402,-0.6617258262927795,-0.4071227486387159,-0.2123528136460532,-0.017023930294542185,-0.2405793584393759,-0.03822196999536667,1.0627171104119464,1.1803565494042358,0.47471841540393134,1.0533145474860128,-0.02093664274638099,-0.07281797470806531,-0.7668314623471477,0.8342883425510899,-0.03868696814429095,-0.09588651819516078,0.4615994426934726,0.21780142721087037,-0.2621774675528672,-0.09497948473345497,0.263409904779413,-0.011596266706157928,-0.021396207924601077,-0.4239188608935715,-0.6411643234712028,-0.0007202740717930665,-0.841264106775785,0.0064889691942879545,-0.01211076528772955,0.4615994426934726,-0.2621774675528672,-0.24126789921893363,0.6037551972522929,0.43266754864007084,0.8719237111040903,0.23616262193198867,-0.604096885064113,-0.034272008223089546,0.4494819270659369,-0.04949071854955173,0.03487243577337709,-0.29600208506019293,0.09305339562437122,-0.2801941220933181,-0.04785516472218475,-0.01501986183145282,0.0,0.4395433024643495
0,-0.1492262182519225,0.09104386270795531,-0.026497137996766566,0.3287237030838802,0.2671088924790816,0.02146533299787568,0.020153206077165885,0.021576118273378558,-0.011738010750476929,0.020329201212034097,-0.6163336830536744,-0.7507126492255288,-0.28773204458060586,-0.1519207017964195,-0.829388169244788,-0.42857503709355477,-0.42668417176232437,-0.4277704282772307,-0.13119521952134458,-0.25934731146439144,-0.025697404568038724,-0.12748203940303765,-0.21056778428067555,-0.024493460178988142,0.004445666155873355,0.021076088546558406,0.02070942901060105,-0.00415503525991731,0.6391371955093701,-0.013720526325369919,-0.020307845254891477,-0.03306366600374615,-0.012110762902294358,-0.034236743972251085,-0.027030668593572088,-0.026226125132379735,-0.25320212636157186,0.25320212636156103,-0.11404841805963144,-0.2226514863344863,-0.04943024637638081,-0.1257022613362438,-0.20500387540403622,0.0778406040623757,0.2749688501797578,-0.045966544355460943,-0.03833274990822575,2.078650729763509,-0.40712274864212555,-0.05843998959140365,-0.01702393047898201,-0.1334472192987156,-0.038221969976760126,0.9927258894467513,0.9400736199188102,1.0550071795216096,0.6336472115136693,-0.020936642811245083,-0.07281797473869021,0.09809464903135932,-0.286626342510685,-0.020087270104877174,-0.09588651818088863,0.6793308316595078,0.3185706900228501,-0.10560870800125415,-0.09497948473345497,0.11636785771187945,-0.02093085887683942,0.6960879436705213,-0.423918860893562,-0.6411643234712083,-0.0013569342805363296,-0.8412641067758007,0.005409869111671014,-0.012110763184974588,0.6793308316595078,-0.10560870800125415,-0.24126789921893363,0.2221829121872089,0.06009964725256071,-0.31954454618306516,0.10979783407347045,-0.38081848699263354,-0.034272008223089546,0.16712717575367397,-0.049490718549741713,0.00029015438679256503,0.3286889028944782,0.06445037122067224,-0.1533786214643357,-0.046250225170951835,-0.006160793600162424,0.0,-0.1882558703851312
0,0.7834887769982214,0.7299362501334918,0.6080398896214916,-0.4054657928407121,-0.4047932618517018,0.022389066244927012,0.022593614555116402,0.02166228045830145,-0.009096402967789132,0.020484186677219893,0.6902516229675605,-0.16182099981710132,-0.24390860293831734,-0.15192070179024897,0.9497091895385383,1.1604404554552121,1.1583558371704865,1.1569560063984832,1.4777061066834465,0.45566368408002134,-0.025697401553529564,2.163171296582775,1.766724763216964,-0.01896426409546835,0.013715292081248194,0.04216232970994041,0.04170886946352202,-0.000770783558099935,1.2569100107796367,-0.013720526323357627,0.04034978709735721,0.36492440122758685,-0.01211076307256228,-0.03423674398433693,-0.013865696869846874,-0.0262261250866524,1.0589048428718815,-1.058904842871884,-0.06866007557255839,-0.05364377457382748,-0.04943024637638081,2.180166163330338,1.7393531673713842,1.0384556689898363,2.172424785540978,-0.04596654435538074,-0.03833274990903855,-0.6617258262927485,-0.40712274864117315,2.113929584208512,-0.01702393008890189,0.35452239510975453,-0.03822196998600169,0.2540380400592313,1.6575499323559755,1.4311034417144803,-0.12926184965975962,-0.020936642831086573,-0.07281797475522145,1.571405729688922,-0.22102537485286003,-0.01843211484707629,-0.09588651819092761,0.9193069995718331,0.31840216104071445,0.3911885348812208,-0.09497948473221725,0.43268151141319766,0.0016459770529176896,-0.38893822840925485,2.9969092465900022,-0.3774369371940569,-0.0073217114262822455,0.40090522982053495,0.00499139263197965,-0.012110764780932762,0.9193069995718331,0.3911885348812208,-0.17484007072403243,0.26175022918316143,0.010352021717378953,0.014965556253515056,0.24571665064337347,0.008490185707383835,-0.034272008223089546,0.6235879136020199,-0.04949071854062883,0.01212867997905723,-0.40558833360719115,0.2517771444685362,0.23275874980874814,-0.04437663952070367,0.0036740885779954656,0.0,-0.5328981023389959
